InstitutionID	InstitutionName	State_ID	Mesoregion_ID	Microregion_ID	Municipality_ID	Municipality_Name
000200000993	DISTRITO SANITARIO ESPECIAL INDIGENA DE PERNAMBUCO	26	260005	260017	2611606	Recife
000600000990	HOSPITAL DA CLINICAS UNIVERSIDADE FEDERAL DE MINAS GERAIS	31	310007	310030	3106200	Belo Horizonte
002000000996	SECRETARIA ESTADUAL DA SAUDE SC	42	420005	420016	4205407	Florianópolis
000400000997	HOSPITAL DR LUIZ ANTONIO LIGA RN CONTRA CANCER	24	240004	240018	2408102	Natal
JCPM00000007	FUNDACAO DE APOIO A ESCOLA TECNICA DO ESTADO DO RIO DE JANEIRO	33	330002	330003	3301009	Campos dos Goytacazes
001100000990	CLIN CLINICA ESPECIALIZADA	31	310005	310020	3148004	Patos de Minas
000500000999	INSTITUTO DE DERMATOLOGIA E ESTETICA DO RIO DE JANEIRO	33	330006	330018	3304557	Rio de Janeiro
000200000993	FACULDADE DE MEDICINA DA BAHIA	29	290005	290021	2927408	Salvador
000100000991	AGROPOTENCIA REPRESENTACAO DE PRODUTOS AGROPECUARIOS LTDA	52	520005	520013	5218805	Rio Verde
000100000991	INSTITUTO DA MULHER E MEDICINA FETAL	41	410010	410037	4106902	Curitiba
985600106078	SERVICO AUTONOMO DE AGUA E ESGOTO DE CAXIAS DO SUL	43	430002	430016	4305108	Caxias do Sul
368600000000	INSTITUTO ANCHIETANO DE PESQUISAS	43	430005	430026	4318705	São Leopoldo
001200000991	UNIVERSIDADE DE SAO PAULO IFSC	42	420001	420002	4216008	São Carlos
000100000991	BIO ACTIVE STUDIO PERSONAL TRAINER	53	530001	530001	5300108	Brasília
000800000994	SECRETARIA MUNICIPAL DA SAUDE SAO PAULO SP	35	350015	350061	3550308	São Paulo
002000000996	PONTIRICIA UNIVERSIDADE CATOLICA DE SAO PAULO	35	350015	350061	3550308	São Paulo
UNIVERSIDADE ESTADUAL PAULISTA JúLIO DE MESQUITA FILHO	033005000005	35	350005	350024	3503208	Araraquara
000100000991	UNIVERSIDADE ESTADUAL PAULISTA FACULDADE DE CIENCIAS E TECNOLOGIA	35	350008	350036	3541406	Presidente Prudente
001200000991	STEFANI NOGUEIRA INCORPORACAO E CONSTRUCAO LTDA	35	350002	350014	3543402	Ribeirão Preto
751200000003	ORGANIZACAO SANTAMARENSE DE EDUCACAO E CULTURA	35	350015	350061	3550308	São Paulo
000600000990	JHAADY INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO DE COSMETICOS LTDA ME	42	420001	420002	4216008	São Carlos
000300000995	ELETROBRAS ELETRONUCLEAR	33	330005	330013	3300100	Angra dos Reis
001100000990	CLINICA DR VON MUHLEN	43	430005	430026	4314902	Porto Alegre
000700000992	CENTRO UNIVERSITARIO ANHANGUERA NITEROI	33	330006	330018	3303302	Niterói
000100000991	PREFEITURA MUNICIPAL DE NAO ME TOQUE	43	430001	430012	4312658	Não-Me-Toque
985600106701	ENERGIA TRANSPORTE E SANEAMENTO S C LTDA	42	420005	420016	4205407	Florianópolis
000100000991	INSTITUTO DE DERMATOLOGIA PROFESSOR RUBEM DAVID AZULAY	33	330006	330018	3304557	Rio de Janeiro
000100000991	BIOS DIAGNOSTICOS	50	500002	500004	5001508	Bandeirantes
JT2M00000003	LABORATORIO NACIONAL AGROPECUARIO PA	27	270002	270005	2700805	Belém
985600220881	INSTITUTO SUPERIOR DE EDUCACAO ANISIO TEIXEIRA	31	310007	310030	3129806	Ibirité
000100000991	HOSPITAL REGIONAL DO PARANOA	53	530001	530001	5300108	Brasília
IXOF00000005	SKIN LABORATORIO	35	350005	350024	3503208	Araraquara
000100000991	COLEGIO MARISTA NOSSA SENHORA DE NAZARE	27	270002	270005	2700805	Belém
021000000003	DEPARTAMENTO DE POLICIA FEDERAL	24	240004	240018	2408102	Natal
000800000994	AMAZONCOR	13	130003	130007	1302603	Manaus
000500000999	PSTANAKA SAUDE DA MULHER	35	350015	350061	3550308	São Paulo
000600000990	UROLOGISTAS ASSOCIADOS DE UBERLANDIA	31	310005	310018	3170206	Uberlândia
J9IR00000001	FACULDADE METROPOLITANA DE MARABA	15	150006	150020	1504208	Marabá
J67Z00000008	PREFEITURA MUNICIPAL DE PETROPOLIS	33	330006	330015	3303906	Petrópolis
898800000007	COMPANHIA NACIONAL DE ABASTECIMENTO	26	260005	260017	2611606	Recife
000300000995	ODONTOCLINICA	24	240001	240001	2408003	Mossoró
001300000993	LA VIE CLINICA MEDICA	42	420004	420013	4208302	Itapema
985600409860	SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL	31	310008	310037	3127701	Governador Valadares
001100000990	CASA CIRURGICA DE SACRAMENTO	31	310005	310023	3156908	Sacramento
003100000996	CLINICA DICKSON MARTINS DA FONSECA	24	240004	240018	2408102	Natal
000700000992	INSTITUTO ALBERT SABIN DE OTORRINOLARINGOLOGIA E OTONEUROLOGIA	29	290005	290021	2927408	Salvador
000300000995	UNIVERSIDADE FEDERAL DO PARANA DEPT ZOOLOGIA	41	410010	410037	4106902	Curitiba
809500000004	SADIA CONCORDIA S A	35	350012	350047	3525904	Jundiaí
000100000991	FIBRIA CELULOSE S A	29	290007	290032	2923001	Nova Viçosa
000500000999	UNIVERSIDADE FEDERAL DE VICOSA DEPARTAMENTO DE FITOPATOLOGIA	31	310012	310062	3171303	Viçosa
000100000991	UNIVERSIDADE DE SAO PAULO INSTITUTO DE QUIMICA	35	350015	350061	3550308	São Paulo
000200000993	UNIVERSIDADE ESTUDUAL DE SANTA CRUZ	29	290007	290031	2914802	Itabuna
000500000999	FUNDACAO OSWALDO CRUZ MG	31	310007	310030	3106200	Belo Horizonte
000400000997	CLINICA VASCULAR	41	410003	410009	4115200	Maringá
000200000993	PREFEITURA MUNICIPAL DE IRAUCUBA	23	230001	230005	2306108	Irauçuba
000100000991	IRMANDADE DA SANTA CASA DE MISERICODRIA DE S PAULO	35	350015	350061	3550308	São Paulo
000100000991	HOSPITAL E MATERNIDADE CELSO PIERRO PUC CAMPINAS	35	350007	350032	3509502	Campinas
000100000991	INSTITUTO DE MATEMATICA E ESTATISTICA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308	São Paulo
UNIVERSIDADE FEDERAL DE JUIZ DE FORA	080407000001	31	310012	310065	3136702	Juiz de Fora
UNIVERSIDADE ESTADUAL DE GOIáS	000101000995	41	410003	410009	4115200	Maringá
000200000993	COLEGIO ADVENTISTA DE ITAJAI	42	420004	420013	4208203	Itajaí
000100000991	PREFEITURA MUNICIPAL DE LINDOLFO COLLOR	43	430005	430024	4311627	Lindolfo Collor
JEIB00000004	INSTITUTO FEDERAL DO ESPIRITO SANTO	32	320002	320005	3204906	São Mateus
J4J600000001	SISTEMA DE PREVENCAO	52	520003	520010	5208707	Goiânia
000100000991	QUIMISA S A	42	420004	420012	4202909	Brusque
J0Y200000004	FUNDACAO TROMPOWSKY	53	530001	530001	5300108	Brasília
000300000995	CENTRO PLURIDISCIPLINAR DE PESQUISAS QUIMICAS BIOLOGICAS E AGRICOLAS	35	350007	350032	3536505	Paulínia
000400000997	HOME CARE AMIL	33	330006	330018	3301702	Duque de Caxias
001000000998	SECRETARIA ESTADUAL DE SAUDE PARANA	41	410010	410037	4106902	Curitiba
000800000994	CENTRO DE TECNOLOGIA DO EXERCITO	33	330006	330018	3304557	Rio de Janeiro
JA7R00000008	SECRETARIA DE EDUCACAO DO ESTADO DE SANTA CATARINA	42	420001	420002	4215695	Santiago do Sul
000100000991	COLEGIO MILITAR DE FORTALEZA	23	230003	230016	2304400	Fortaleza
000100000991	NESTLE BRASIL LTDA	35	350015	350061	3550308	São Paulo
IZZA00000009	INSTITUTO DO FIGADO DE PERNAMBUCO	26	260005	260017	2611606	Recife
000600000990	UNIVERSIDADE FEDERAL DE RIO GRANDE	43	430007	430035	4315602	Rio Grande
001100000990	AGROFOUR	50	500002	500004	5002704	Campo Grande
000100000991	CAMARA DE COMERCIALIZACAO DE ENERGIA ELETRICA	35	350015	350061	3550308	São Paulo
033100000009	UNIVERSIDADE FEDERAL DE ALAGOAS	27	270001	270003	2708006	Santana do Ipanema
J2L800000005	METHODOS CONSULTORIA AMBIENTAL	33	330006	330014	3306206	Vassouras
000700000992	CARDIOVASCULAR ASSOCIADOS	53	530001	530001	5300108	Brasília
985601000990	HOSVET HOSPITAL VETERINARIO DA UNIME	29	290005	290021	2919207	Lauro de Freitas
000600000990	EMPRESA BRASILEIRA DE PESQUISAS AGROPECUARIAS AMAZONIA ORIENTAL	27	270002	270005	2700805	Belém
000400000997	CONSULTORIO ODONTOLOGICO DR FREDERICO E C DE VASCONCELLOS	33	330006	330018	3304557	Rio de Janeiro
J41A00000005	PREFEITURA MUNICIPAL DE GUARUJA	35	350015	350063	3518701	Guarujá
985601000990	COORDENADORIA CONTROLE DE DOENCAS	35	350004	350020	3506003	Bauru
J03600000003	INVENTIVA INDUSTRIA E INOVACAO	43	430005	430026	4314902	Porto Alegre
000700000992	HOSPITAL UNIVERSITARIO PROFESSOR POLYDORO ERNANI DE SAO THIAGO UFSC	42	420005	420016	4205407	Florianópolis
000700000992	INSTITUTO DE INSTITUTO DE ONCOLOGIA PEDIATRICA GRAACC UNIFESP	35	350015	350061	3550308	São Paulo
001300000993	HOSPITAL DAS CLINICAS FFM USP	35	350015	350061	3550308	São Paulo
000700000992	HOSPITAL MILITAR DE AREA DE BRASILIA	53	530001	530001	5300108	Brasília
JAHV00000007	FACULDADES DELTA	52	520003	520010	5208707	Goiânia
004000000992	CENTRO UNIVERSITARIO LUTERANO DE JI PARANA RO	11	110002	110004	1100122	Ji-Paraná
001300000993	OURO NEGRO SA	33	330006	330018	3304557	Rio de Janeiro
001800000992	MANGACLARA CONSULTORIA E SERVICOS RURAIS LTDA	31	310002	310004	3135100	Janaúba
000300000995	KONGSBERG OIL GAS TECHNOLOGIES DO BRASIL	33	330006	330018	3304557	Rio de Janeiro
001500000997	PREFEITURA MUNICIPAL DE SAUDE DE BRUSQUE	42	420004	420012	4202909	Brusque
183300000005	UNIVERSIDADE ESTADUAL DE GOIAS	52	520004	520012	5212501	Luziânia
001300000993	DALAMASTER SERVICOS MEDICOS LTDA	35	350015	350061	3550308	São Paulo
000300000995	PADMA CONSULTORIA E PLANEJAMENTO AMBIENTAL LTDA	33	330006	330018	3304557	Rio de Janeiro
001400000995	CLINICA MULHER	43	430005	430026	4314902	Porto Alegre
000200000993	CLINICA DE ENDOCRINOLOGIA E DIABETES DA BARRA	33	330006	330018	3304557	Rio de Janeiro
000100000991	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO IMA LMCP	33	330006	330018	3304557	Rio de Janeiro
000100000991	INSTITUTO DE ASTRONOMIA GEOFISICA E CIENCIAS ATMOSFERICAS DA USP	35	350015	350061	3550308	São Paulo
028700000003	PETROLEO BRASILEIRO RIO DE JANEIRO MATRIZ	35	350015	350063	3548500	Santos
000100000991	CIA DOS BICHOS VETERINARIA E PET SHOP	35	350011	350042	3502200	Angatuba
000300000995	SAP	43	430005	430026	4318705	São Leopoldo
000100000991	HOSPITAL COMUNITARIO DE CARAZINHO	43	430001	430009	4304705	Carazinho
000100000991	MINISTERIO PUBLICO FEDERAL	27	270002	270005	2700805	Belém
J61B00000001	SAMARCO MINERACAO MATRIZ	42	420001	420001	4200804	Anchieta
000500000999	FALCULDADE SANTO AGOSTINHO	22	220002	220003	2211001	Teresina
000700000992	FACULDADE NOSSA SENHORA DO PATROCINIO	35	350012	350046	3545209	Salto
IXCD00000005	INSTITUTO DE ENSINO SUPERIOR PRESIDENTE TANCREDO DE ALMEIDA NEVES	31	310011	310058	3162500	São João del Rei
IY5300000007	UNIVERSIDADE ESTADUAL PAULISTA	35	350003	350016	3520442	Ilha Solteira
000100000991	CLINICA DO RIM	29	290005	290020	2928703	Santo Antônio de Jesus
FUNDAçãO HOSPITALAR DO DISTRITO FEDERAL	156102000990	53	530001	530001	5300108	Brasília
000100000991	NUTRAMEDI CENTRO DE EMAGRECIMENTO E BEM ESTAR	43	430005	430026	4314902	Porto Alegre
000900000996	TOP CENTER	33	330006	330018	3304557	Rio de Janeiro
000100000991	MUSEU PAULISTA DA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308	São Paulo
001100000990	CONSULTORIO MEDICO CLINICA REABILITAR	42	420005	420016	4205407	Florianópolis
000300000995	INSTITUTO DE LATINO AMERICANO DE PESQUISA E ENSINO ODONTOLOGICO	41	410010	410037	4106902	Curitiba
000600000990	ENDOMED MEDICOS ASSOCIADOS	41	410010	410037	4106902	Curitiba
JOFY00000005	RADTEC SERVICOS EM FISICA MEDICA	29	290005	290021	2927408	Salvador
002200000990	UFPECENTRO ACADEMICO DE VITORIA	26	260005	260017	2611606	Recife
000400000997	INSTITUTO SENAI DE INOVACAO EM MICROELETRONICA	13	130003	130007	1302603	Manaus
000100000991	CICAPE ASSISTENCIA MEDICA	35	350015	350061	3550308	São Paulo
000100000991	HEMOCENTRO DE ALAGOAS	27	270003	270011	2704302	Maceió
002100000998	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO CAMPUS BAURU	35	350004	350020	3506003	Bauru
000100000991	CENTRO DE QUIMIOTERAPIA ANTIBLASTICA E IMUNOTERAPIA LTDA	31	310007	310030	3106200	Belo Horizonte
001300000993	CENTRO DE BIOTECNOLOGIA EM TERAPIA CELULAR HSR BA	29	290005	290021	2927408	Salvador
000500000999	NUVITAL NUTRIENTES S A	41	410010	410037	4105805	Colombo
000300000995	GEIGER ASSESSORIA EMPRESARIAL LTDA	43	430005	430026	4314902	Porto Alegre
000100000991	MALTA E SHIRAKAWA LTDA	35	350015	350061	3550308	São Paulo
000500000999	CLINICA INTEGRADA DE ASSISTENCIA A SAUDE	23	230001	230005	2312908	Sobral
000400000997	G STUDIO DENTISTICO	43	430007	430033	4314407	Pelotas
000500000999	CENTRO DE PATOLOGIA E ANALISES CLINICAS LTDA	31	310005	310020	3148004	Patos de Minas
001100000990	CLINICA HUBER DA SILVA	43	430005	430026	4314902	Porto Alegre
000100000991	COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SAO FRANCISCO E DO PARNAIBA	31	310006	310024	3169356	Três Marias
000100000991	HOSPITAL CURITIBANO DE OTORRINOLARINGOLOGIA	41	410010	410037	4106902	Curitiba
000800000994	FACULDADE DE CIENCIAS MEDICAS DA UERJ	33	330006	330018	3304557	Rio de Janeiro
000100000991	SANTA CASA DE PATROCINIO	31	310005	310019	3148103	Patrocínio
000100000991	INSTITUTO DA CRIANCA DO HCFMUSP	35	350015	350061	3550308	São Paulo
000100000991	PETROBRAS	35	350015	350061	3529401	Mauá
002500000995	FUNDACAO ESTADUAL DE PROTECAO AMBIENTAL HENRIQUE LUIS ROESSLER RS	43	430005	430026	4314902	Porto Alegre
000500000999	UNIVERSIDADE DE BRASILIA INSTITUTO DE GEOCIENCIAS LGA	53	530001	530001	5300108	Brasília
985600159767	SECRETARIA DA SEGURANCA PUBLICA DA FEDERACAO BAHIA	29	290005	290021	2927408	Salvador
000100000991	CLINICA SANTA HELENA LTDA	33	330004	330010	3300704	Cabo Frio
001200000991	PRO SER ODONTOLOGIA	43	430002	430016	4302105	Bento Gonçalves
000100000991	CENTRO DE MEDICINA INTEGRADA DE SERGIPE	28	280003	280011	2800308	Aracaju
000100000991	UNIVERSIDAD LAS PALMAS DE GRAN CANARIA	29	290004	290013	2927606	Santa Brígida
000700000992	CENTERGEN CENTRO DE TREINAMENTO EM REPRODUCAO E GENETICA	41	410007	410026	4108403	Francisco Beltrão
000100000991	UROCENTRO	41	410010	410037	4106902	Curitiba
000100000991	INSTITUTO DE CIENCIAS NEUROLOGICAS S S LTDA	35	350015	350061	3550308	São Paulo
000100000991	HOSPITAL DAS CLINICAS	41	410010	410037	4106902	Curitiba
000100000991	UNIVERDIDADE ESTACIO DE SA	33	330006	330018	3304557	Rio de Janeiro
000200000993	HOSPITAL DAS CLINICAS DA FACULDADES DE MEDICINA DA UNIVERSIDADE DE SAO PAUL	35	350015	350061	3550308	São Paulo
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	31	310007	310030	3144805	Nova Lima
002400000993	INSTITUTO DO CEREBRO DO RS	43	430005	430026	4314902	Porto Alegre
IZF300000004	EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA	26	260005	260017	2611606	Recife
001900000994	UNIVERSIDADE FEEVALE NOVO HAMBURGO	43	430005	430026	4313409	Novo Hamburgo
IZX900000009	FACULDADES INTEGRADAS EINSTEN DE LIMEIRA	35	350006	350027	3526902	Limeira
028700000003	PETROLEO BRASILEIRO S A	35	350015	350061	3550308	São Paulo
985600068249	CLINICA ORIGEN	31	310007	310030	3106200	Belo Horizonte
386800000001	FUNDACAO DE APOIO INSTITUCIONAL MURAKI	13	130003	130007	1302603	Manaus
001100000990	BESSORAH OFTALMOLOGIA LTDA ME	35	350011	350043	3507001	Boituva
985600393620	ASSOCIACAO NACIONAL DE CRIADORES E PESQUISADORES	35	350007	350029	3539301	Pirassununga
000100000991	PRO FRATURAS CE ORTOPEDIA	35	350015	350061	3550308	São Paulo
000100000991	CENTRO MEDICO E ODONTOLOGICO BUENO	41	410010	410037	4106902	Curitiba
004300000009	UNIVERSIDADE FEDERAL DE SANTA CATARINA	42	420002	420008	4202057	Balneário Barra do Sul
000100000991	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO CAMPUS DE JABOTICA	35	350002	350013	3524303	Jaboticabal
000100000991	FUNDACAO PARA O DESENVOLVIMENTO DA ODONTOLOGIA	35	350015	350061	3550308	São Paulo
002300000991	GINECLIN	35	350015	350061	3550308	São Paulo
000200000993	CLINICA DE DERMATOLOGIA	31	310007	310030	3106200	Belo Horizonte
000900000996	DOLHOS HOSPITAL DIA	35	350001	350004	3549805	São José do Rio Preto
000200000993	SECRETARIA ESTADUAL DA SAUDE DE SAO PAULO	35	350015	350061	3550308	São Paulo
985601000990	INSTITUTO NACIONAL DE TRAUMA ORTOPEDIA	33	330006	330018	3304557	Rio de Janeiro
001000000998	CENTRO FEDERAL DE EDUACAO TECNOLOGICA	31	310009	310042	3105103	Bambuí
002000000996	HOSPITAL NOSSA SENHORA DA MEDIANEIRA	43	430002	430016	4305108	Caxias do Sul
002800000990	EMBRAPA GENCLIMA	35	350007	350032	3509502	Campinas
000200000993	CENTRO DE PESQUISA DESENVOLVIMENTO E EDUCACAO CONTINUADA	35	350007	350032	3509502	Campinas
000100000991	SECRETARIA DE ESTADO DE SEGURANCA PUBLICA	33	330006	330018	3304557	Rio de Janeiro
348800000009	CENTRO UNIVERSITARIO DO DISTRITO FEDERAL	53	530001	530001	5300108	Brasília
087900000002	UNIVERSIDADE DE PASSO FUNDO	43	430001	430009	4304705	Carazinho
000200000993	PROGRAMA DE EDUCACAO CONTINUADA EM ECONOMIA E GESTAO DE EMPRESAS	35	350006	350028	3538709	Piracicaba
457500000009	LIGA PARANAENSE DE COMBATE AO CANCER	41	410010	410037	4106902	Curitiba
000100000991	CLINICA SAO PAULO	35	350015	350061	3550308	São Paulo
000600000990	HOSPITAL SIRIO LIBANES E AC CAMARGO	35	350015	350061	3550308	São Paulo
000100000991	GENSYS CONSULTORES ASSOCIADOS S C LTDA	35	350002	350013	3524303	Jaboticabal
J0H200000009	CENTRO DE HEMOTERAPIA SAO LUCAS	35	350015	350061	3550308	São Paulo
000400000997	SECRETARIA MUNICIPAL DE SAUDE DO NATAL SETOR DE VIGILANCIA SANITARIA	24	240004	240018	2408102	Natal
000300000995	INSTITUTO TOCANTINENSE PRESIDENTE ANTONIO CARLOS PORTO LTDA	17	170002	170006	1718204	Porto Nacional
UNIVERSIDADE ESTADUAL PAULISTA JúLIO DE MESQUITA FILHO	033013000000	33	330006	330018	3304557	Rio de Janeiro
000100000991	INSTITUTO DE CIENCIAS BIOLOGICAS	31	310007	310030	3106200	Belo Horizonte
000100000991	HOSPITAL DAS CLINICAS DE TERESOPOLIS CONSTANTINO OTAVIANO	33	330006	330015	3305802	Teresópolis
J1RN00000008	FACULDADE DOM PEDRO II	29	290005	290021	2927408	Salvador
000200000993	SECRETARIA DE ESTADO DA SAUDE DO ACRE	51	510003	510014	5107206	Rio Branco
002000000996	LABORATORIO CENTRAL DE SAUDE PUBLICA DE MATO GROSSO	51	510004	510017	5103403	Cuiabá
000700000992	INRET	31	310007	310030	3106200	Belo Horizonte
000100000991	DEPARTAMENTO DE ESTUDOS SOCIOECONOMICOS RURAIS	41	410010	410037	4106902	Curitiba
000300000995	CENTRO DE MEDICINA DIAGNOSTICA FLEURY	35	350015	350061	3550308	São Paulo
JGNU00000006	MAGGI MAGGI	41	410010	410037	4106902	Curitiba
001000000998	SCHINCARIOL INDUSTRIA DE CERVEJAS E REFRIGERANTES S A	43	430005	430024	4310108	Igrejinha
000100000991	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA	23	230003	230016	2304400	Fortaleza
000100000991	LIPPI LABORATORIO DE IMUNOPATOLOGIA DO PIAUI	22	220002	220003	2211001	Teresina
JDD200000008	INSTITUTO FEDERAL DE ALAGOAS	27	270003	270009	2705507	Murici
000100000991	JULES WHITE MEDICINA REPRODUTIVA	32	320003	320009	3205309	Vitória
000200000993	INSTITUTO BRASILEIRO DO MEIO AMBIENTE E RECURSOS NATURAIS RENOVAVEIS	27	270002	270005	2700805	Belém
000700000992	CLINICA VETERINARIA ARCA DE NOE	41	410010	410037	4106902	Curitiba
000100000991	PREFEITURA MUNICIPAL DE PERUIBE	35	350014	350056	3537602	Peruíbe
000300000995	HOSPITAL E MATERNIDADE JARDIM AMERICA LTDA	52	520003	520010	5208707	Goiânia
051600000006	MINISTERIO DA CIENCIA TECNOLOGIA E INOVACAO	33	330006	330015	3303906	Petrópolis
000500000999	LINUS PAULING SOROCABA	35	350012	350046	3552205	Sorocaba
000100000991	MINISTERIO PUBLICO DO ESTADO DO CEARA	23	230003	230016	2304400	Fortaleza
000400000997	VKONSULTORIA LTDA	42	420001	420002	4216008	São Carlos
001200000991	EMPRESA TEC3GEO GEOTECNOLOGIAS PARA O MEIO AMBIENTE	35	350015	350061	3550308	São Paulo
000200000993	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA CNPF	41	410010	410037	4105805	Colombo
002700000999	ESCOLA DE ADMINISTRACAO DE EMPRESAS DE SAO PAULO DA FGV	35	350015	350061	3550308	São Paulo
000900000996	RECURSOS HUMANOS UNIVERSIDADE PETROBRAS	33	330006	330018	3304557	Rio de Janeiro
001100000990	LABORATORIO DE ANALISE AMBIENTAL	25	250004	250022	2507507	João Pessoa
001000000998	NUCLEO DE TIREOIDE	32	320003	320009	3205309	Vitória
001600000999	ESTUDIO DE PROJETOS E CONSULTORIA AMBIENTAL LTDA	35	350007	350032	3509502	Campinas
004100000994	SECRETARIA DE HIGIENE E SAUDE DA PREFEITURA DO MUNICIPIO DE SAO PAULO	35	350015	350061	3550308	São Paulo
000100000991	FACULDADE DE CASTANHAL	15	150003	150008	1502400	Castanhal
000500000999	ACTOFIT CLINICA DE REABILITACAO E ACADEMIA	35	350013	350050	3549904	São José dos Campos
J0XW00000006	SECRETARIA DE MEIO AMBIENTE	29	290005	290021	2927408	Salvador
000100000991	OEPOFTALMOLOGIA ESPECIALIZADA PAULISTA	35	350015	350061	3550308	São Paulo
000100000991	JUSTICA FEDERAL DE PRIMEIRO GRAU DO RS	43	430005	430026	4314902	Porto Alegre
028700000003	PETROLEO BRASILEIRO SA	35	350013	350050	3549904	São José dos Campos
000200000993	AGENCIA GOIANA DE ASSISTENCIA TECNICA EXT RURAL E PESQUISA AGROPECUARIA	52	520003	520010	5208707	Goiânia
000100000991	PRIMAVERA CLASSIFICACAO DE GRAOS	51	510005	510019	5107040	Primavera do Leste
000400000997	ESCOLA DE EDUCACAO BASICA RUY BARBOSA	42	420004	420012	4218202	Timbó
000100000991	CLINICA PARTICULAR	41	410003	410009	4115200	Maringá
000100000991	SERDIL SERVICOS ESPECIALIZADOS EM RADIODIAGNOSTICO LTDA	43	430005	430026	4314902	Porto Alegre
000700000992	CLINICA DA FACE	43	430007	430033	4314407	Pelotas
003200000009	CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA	35	350013	350054	3550704	São Sebastião
003200000998	BARBOSA E PERUCHI ODONTOLOGIA LTDA	53	530001	530001	5300108	Brasília
JAQ000000007	FACULDADE DE CIENCIAS GERENCIAIS SAO JOAQUIM DA BARRA	35	350015	350059	3518800	Guarulhos
000100000991	SORDI REPRESENTACOES	43	430005	430026	4314902	Porto Alegre
747100000003	UNIVERSIDAD DE VALPARAISO	35	350003	350017	3556305	Valparaíso
000100000991	CENTRO DE ATENCAO PSICOSSOCIAL	25	250003	250017	2504009	Campina Grande
000200000993	HOSPITAL DISTRITAL GONZAGA MOTA DE MESSEJANA	23	230003	230016	2304400	Fortaleza
000500000999	CLINICA DE NUTRICAO	41	410003	410009	4115200	Maringá
001100000990	EMPRESA BRASILEIRA DE PRODUTOS AGROPECUARIOS	23	230003	230016	2304400	Fortaleza
426500000009	INSTITUTO FEDERAL DO PIAUI	22	220003	220011	2210607	São Raimundo Nonato
428800000000	UNIVERSIDADE ESTADUAL DO PIAUI	43	430002	430015	4302303	Bom Jesus
000500000999	JAGUARIUNA	35	350007	350032	3524709	Jaguariúna
000100000991	CONSULTORIO ODONTOLOGICO	21	210001	210002	2111300	São Luís
000100000991	HOSPITAL ESPECIALIZADO LOPES RODRIGUES	29	290003	290012	2910800	Feira de Santana
000200000993	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA CNPS	33	330006	330018	3304557	Rio de Janeiro
UNIVERSIDADE FEDERAL DE PELOTAS	004523000009	43	430007	430033	4304663	Capão do Leão
985608274484	PREFEITURA MUNICIPAL DE SAO JOAO DEL REI	31	310011	310058	3162500	São João del Rei
000200000993	INSTITUTO MACAE DE METEOROLOGIA E TECNOLOGIA	33	330002	330004	3302403	Macaé
000400000997	ACADEMIA MAXIFIT	41	410006	410023	4106308	Corbélia
000400000997	INSTITUTO QUALISA DE GESTAO	35	350015	350061	3550308	São Paulo
000200000993	CENTRO DE TREINAMENTO PERSONALIZADO GAMA	35	350006	350026	3543907	Rio Claro
000600000990	TERRABYTE S S LTDA	33	330006	330018	3304557	Rio de Janeiro
985601017931	CELULOSE NIPO BRASILEIRA	31	310008	310039	3106309	Belo Oriente
000200000993	FACULDADE DE ODONTOLOGIA	35	350007	350032	3509502	Campinas
IW9W00000003	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO	29	290002	290007	2903904	Bom Jesus da Lapa
000100000991	FARMOGRAL FARMACIA DE MANIPULACAO	17	170001	170002	1702109	Araguaína
009400000001	SUPERINTENDENCIA DO DESENVOLVIMENTO DO NORDESTE	26	260005	260017	2611606	Recife
000100000991	HOSPITAL UNIVERSITARIO CASSIANO ANTONIO MORAES	32	320003	320009	3205309	Vitória
000500000999	NUCLEO DE DERMATOLOGIA E CIRURGIA PLASTICA	51	510002	510011	5101803	Barra do Garças
000400000997	COMPANHIA DE PESQUISA DE RECURSOS MINERAIS CPRM	29	290005	290021	2927408	Salvador
000100000991	INSITUTO DE PSIQUIATRIA DO HCFMUSP	35	350015	350061	3550308	São Paulo
TRIBUNAL DE JUSTIçA DE MINAS GERAIS	000402000994	41	410010	410037	4106902	Curitiba
000100000991	CONSULTORIO PROPRIO	35	350002	350012	3516200	Franca
000700000992	ELETROCOR LABORATORIO DE DIAGNOSTICOS LTDA	43	430002	430016	4305108	Caxias do Sul
